OTU,S110_L001,S111_L001,S112_L001,S113_L001,S114_L001,S115_L001,S116_L001,S117_L001,S118_L001,S119_L001,S120_L001,S121_L001,S122_L001
2c63cbb0d6198e12a282a60bfc95d628a930c47b,0,4,0,3,3,0,0,0,0,0,1,0,0
2c702070208df4c492c47976793b18c7423049a6,8,0,0,0,0,0,0,0,0,3,0,0,0
2caf226ec28d8c8b10a8fb62c89bf87f64e17ccf,0,0,1,1,0,1,3,1,1,0,0,1,2
2dbc7b959e4db8db707707657707e7d241fef5a2,0,0,0,3,0,0,4,1,0,0,0,3,0
2e1f67ab25092b9d3e016cb8adf15196431cb98d,0,0,0,1,0,3,3,0,0,2,0,0,2
2e8bba94ff897f393e86c8d8c2b66c69acd2d683,0,2,0,3,4,0,0,0,0,2,0,0,0
2ec5872be0c55b2d9216e5598b30debf1c66487c,0,0,0,1,1,1,1,1,0,0,0,0,6
2ec778106a5c12cfbe634fdb17c0e038d6408331,0,0,0,0,1,2,4,0,0,0,0,1,3
2ec9533e897066b20050c009347ad06b2b34f250,0,0,2,1,2,0,2,2,0,0,1,1,0
2ed5be3ea5d9530171cd6c1b6cc2fff2d24edc72,1,0,0,0,2,3,2,0,0,2,1,0,0
2f2bdffa68ab1805e8a5d843691296cfc4326eb5,0,0,1,0,0,3,0,1,2,1,0,0,3
2f422ed6f1ebedd1649d1f11eba072146a7703f4,7,0,0,0,0,0,0,0,2,2,0,0,0
2f5f43f0dc0cf0e896a3ffc0b518f8eacb50d03b,4,0,0,0,0,0,0,0,1,4,0,0,2
2f8b7e1c86ef78fa68d6c920c5bf63c27041993e,0,0,0,1,0,3,2,1,0,0,0,3,1
2f8d21adcca9da765316e8819db738ad1eaf528d,0,0,0,0,0,4,1,3,0,0,1,0,2
2fbfd9e649eaec38c7a98803519d3e70a66a786a,6,0,0,0,0,0,0,0,3,1,1,0,0
2fe92a8bdd6d0ee20c3e38135dbc2b8cf5f5ccdf,0,0,0,0,0,5,0,2,0,0,0,3,1
30b0a34bf5867bf70208ec53582a92efd175db78,0,0,1,1,0,0,1,3,0,1,2,0,2
30fdbe22c9cf3fffa3668e549575f553f3d7033b,0,0,0,4,0,1,3,0,1,0,0,1,1
3135c38b2254f6d6966e12019e7afbc8bbd8ba36,0,9,0,0,0,0,1,0,0,0,1,0,0
31c83a812d0ab7f7cb1d4006821deb90ab4186ca,0,0,0,0,0,0,4,1,0,2,0,2,2
327f152a0e993796307896324811544c6574af41,0,2,0,5,2,0,0,0,1,1,0,0,0
329eb7be36a230300aa1ed827af9b247aad0556e,0,0,0,0,0,0,4,0,2,1,0,2,2
336bff9c3af2f1ed8e4d193a2a9c50117cd03f3d,0,0,1,0,0,1,3,1,0,2,0,3,0
33a9cd6b8793bbd652c23a846e6d92d220c4fe56,0,0,0,0,0,8,1,0,0,1,0,1,0
344d9330425315ccecafa0d2b31500dce617e28b,0,0,0,0,0,0,0,1,3,0,2,2,3
349956c1d91e3935dd3fa5458332e22549772527,11,0,0,0,0,0,0,0,0,0,0,0,0
3499f597ce3f8772bcde9e826316bc810d864906,8,0,0,0,0,0,0,0,1,2,0,0,0
3511f0e6ac85ec97f5812c256f812354489c8220,0,0,0,2,0,0,3,0,1,0,0,5,0
358baafa2eca160d500dc62a27fbec7fe64f0085,8,0,0,0,0,0,0,1,1,1,0,0,0
35d842ed9acf7d6f0abe9fed319981318ae16dca,0,0,2,2,0,3,0,1,0,2,0,1,0
35ee822aa332de4668a0163f42dccd5032a7f92b,0,0,0,2,0,1,0,5,2,1,0,0,0
35fa513d35204bceda021f6ad9e90c868b1a071b,0,0,0,0,2,3,1,0,0,1,0,2,2
362b86e0a12ad62df94bc91d3126aae35db61a8f,0,3,0,0,5,0,0,0,0,2,1,0,0
36392da588ffd2b041db14501bea04b9534eed6b,0,11,0,0,0,0,0,0,0,0,0,0,0
36cd9254bae264f7e7ceb5db791d6d51f34edc74,0,0,0,3,1,0,1,0,0,0,3,2,1
36d1990c829ad06a2265bd35277909720831abca,0,4,0,2,4,0,0,0,0,1,0,0,0
3711a4c67e59c3fbac63e02d57479a9d996b0927,0,11,0,0,0,0,0,0,0,0,0,0,0
37ff40c64eb4bd345fa006749b323cd8ccacf71d,0,0,0,1,0,3,1,3,0,0,2,1,0
38ab5439f09412c23df0421bc15b6b8945c1bfe8,0,6,0,0,4,0,0,0,0,0,0,0,1
38f8b83fe2f3858a2ee98802135e752eab498e15,10,0,0,0,0,0,0,0,0,1,0,0,0
39e61c4707bf7fd2fc00e8bbf8d0703d3a5e4f00,0,1,0,6,4,0,0,0,0,0,0,0,0
3a0dcea14a7752272ff1e2a16246cca518e64cb1,0,0,0,0,0,1,7,0,0,1,0,1,1
3a5354071373790142dc547fe0f8a8a742c80043,0,3,0,0,5,0,0,0,1,0,1,0,1
3a6d672329619b14c4fc684b5c4285d41631de56,3,0,0,0,0,0,0,0,4,4,0,0,0
3a6d892c84617aad64f68ff43c9eab74ae53bc1d,0,0,1,0,0,5,1,0,0,1,0,1,2
3a81d20a3d835d1e01ec3344be05f8035db5b842,0,0,0,1,2,0,6,0,0,0,0,2,0
3a953007115bcf618fe34a5e67443cad3283e09a,0,3,0,1,3,0,0,0,2,0,2,0,0
3ae726a8a0ec92c307952d455a6c8ded162a26e1,0,0,0,1,1,1,2,2,1,2,0,0,1
3b81d75a7936e92b4673886f32e51ea3644febb7,0,0,0,0,0,6,3,1,0,0,0,1,0
3bdf9d3757747f59eede7475537152bdac1fe862,0,1,0,3,6,0,0,0,0,0,1,0,0
3c5dd874100528a746e9560edbfa164a94876bc3,8,0,0,0,0,0,0,0,1,2,0,0,0
3ca3cbc80fc517f3aa0d84e3c7ffad516d390c55,0,1,0,7,1,0,0,0,0,0,2,0,0
3ca861473bb8638426cd531da5271efcafe84129,0,0,0,0,2,3,2,1,0,1,0,1,1
3d3fd15d59f7ee619083afb293ffd5086bd8ff38,0,0,0,1,0,0,2,3,0,0,2,2,1
3dbd55a14e65e1a98c331e62ba77dbdd087b79bd,9,0,0,0,0,0,0,0,1,1,0,0,0
3de5a5eb42ff8d8346e3c9b3974d6c852c28ed3b,7,0,0,0,0,1,0,0,0,2,0,0,1
3e4ac14b22e60cfed5eb1216e8d854303be2ebab,6,0,0,0,0,2,0,0,0,2,1,0,0
3e58bd49ae1aa14a7fa24a5bbd5a08c3115573e4,0,0,0,0,0,0,3,0,1,2,0,1,4
3ee31269cb19afbf282d354f8ecf5e033a5bb6cc,0,0,0,0,0,2,0,0,0,1,3,2,3
3ef78a7a2cdb4483bc6011eaf795a48da9399c33,0,0,0,0,0,5,4,0,1,0,0,0,1
3fa50e7d61912c8941cc9ba7d78df25ef7d19bb7,0,0,0,0,0,0,1,4,0,0,2,4,0
3fbef03a83cf9684f578a07ed481e13a0149dbb7,0,0,1,0,0,4,3,1,0,1,1,0,0
410e8729ffd0c1e4903c39e62e9c977c44406705,0,0,0,0,0,1,4,3,0,3,0,0,0
41397e5649f791a6a0ec5ac982e6d1319f0f71bb,0,0,1,1,0,0,2,3,2,1,0,0,1
41572c943dce501c6cd85e99eadb9bd0879d551d,8,0,0,0,0,0,0,0,0,3,0,0,0
415f478d0ab11e63325f3b4ec127bbf1d0604be0,0,0,0,0,1,1,3,0,0,1,1,0,4
418d2cb77e24e8cbfe396e7554c251f3de6dbd00,0,1,0,4,5,0,0,0,0,0,1,0,0
41a55c02c84cce470730a4b15a887de9fcee121c,8,0,0,0,0,0,0,0,2,1,0,0,0
4221b3bd2d34214f5669ab1141c7b05e9ea6ded4,0,0,0,0,0,1,5,0,0,2,0,1,2
42260530cc076d88393735cc23090d1bfcea7166,3,0,0,0,0,0,0,0,2,5,0,1,0
424673ebbd800133068c68b698878fd9a5289a66,0,1,0,2,7,0,0,0,0,0,1,0,0
4305bc1dea47ca9f335c4da617ba72c2281136d7,0,3,0,2,5,0,0,0,0,1,0,0,0
43a0659abf3ac38c8caa20dac158ff3af0d1a581,0,6,0,2,2,0,0,0,0,1,0,0,0
440f0e957f425e80e01d99aab27b6af362463871,10,0,0,0,0,0,0,0,0,1,0,0,0
4437d936bda01349bb508e276cff7122fab035ab,0,3,0,2,6,0,0,0,0,0,0,0,0
448beb6dac13d93b2062fd90c616751566a88345,6,0,0,0,0,0,0,0,0,5,0,0,0
44c5af98c992d0538a758ac799d9ed4c312682bf,0,0,0,0,1,2,1,2,3,0,1,1,0
45170b5cebd3a9c178f617d68a8f69d8be46d1e2,9,0,0,0,0,0,0,0,0,2,0,0,0
45585b93b064d1be1f6dce9ee155a6439c944052,0,9,0,0,0,0,0,0,0,0,2,0,0
4568e44ca80b06d4d820b4c84bf79da3af050752,0,0,0,2,1,0,0,0,2,1,0,2,3
45db0195196a158a65360709d1a81a678a99873a,0,0,0,0,0,1,2,1,0,2,0,4,1
4605f8e56152064e33823402f86d202e3f5e6c99,7,0,0,0,0,0,0,0,3,1,0,0,0
4677b3e6da2db06bc122f6d4c7c657a7ec8e504d,0,9,0,0,0,0,0,0,0,1,1,0,0
467a0efb7fc2ce4586020af7e71b439333d6935e,6,0,0,0,0,0,0,0,1,4,0,0,0
46ae5bed8c8ce1d718cf44198e121c3c5d0d510c,0,0,3,0,0,2,0,3,0,0,1,1,1
46c5650b8024427e702613b4bc304f88cab802f2,10,0,0,0,0,0,0,0,0,1,0,0,0
473515e074fd279c0f2adf64063db0ab803b3f8c,10,0,0,0,0,0,0,0,1,0,0,0,0
48c31ed1dcf7dc7520a202314521e33244b77e26,5,0,0,0,0,0,0,0,1,4,1,0,0
48d27a799d0ec0bb9ca865354b5d718d5312a1e2,5,0,0,0,1,0,0,0,0,5,0,0,0
48edfca05093063c06a2052bad1e57b49b71f19b,0,0,0,0,2,2,3,0,0,1,0,3,0
48f9375dd21c6a23cd7949b941736e6fce6eb54a,0,1,0,6,3,0,0,0,0,0,0,0,1
49e25cb4e91273ae0431494ab1472fccaf59afb2,5,0,0,1,0,0,0,0,1,3,1,0,0
4a9c7450023ad89d721a957c4b66758958cb208e,0,0,0,0,2,1,4,0,0,2,0,0,2
4ac8ed4a0c27038df7942458189605d303375c66,0,1,0,5,5,0,0,0,0,0,0,0,0
4ade9ba9393341cda92bbcca5949fed404428e33,0,0,0,0,0,1,7,1,0,0,0,1,1
4b242ed5e1339155f69f2efba304f153da905d73,0,1,0,2,6,1,0,0,0,1,0,0,0
4b6a6246794436c074791ffcf494f0777da1b975,0,7,0,0,1,0,0,0,3,0,0,0,0
4b83e22df260e85f25840ace70a78566eb953652,0,0,0,0,1,0,0,2,1,1,1,3,2
4b971e58b656dec1ae424320cf98e64dbc7298cb,0,0,0,5,4,0,0,0,0,0,0,0,2
4baa63e7f6e1414c38695660f567bc32aec1faca,3,0,0,0,1,0,0,1,3,3,0,0,0
4c0fdb0e7b950079fba8de597645e4f84b1ac1eb,0,0,0,0,1,1,3,0,1,2,0,0,3
4c2de819a9272ecbf5a3d6392f44428d5bf7500f,0,11,0,0,0,0,0,0,0,0,0,0,0
4c4100ad18d6158125f52af45c9b3c1bedef828d,10,0,0,0,0,0,0,0,0,1,0,0,0
4c4fce2eb940ac8795291c416e3248fee610eb54,0,2,0,3,5,0,0,0,0,1,0,0,0
4c6058bfe4ba91ae9c6f8b9f94b69445f8e4b83d,9,0,0,0,0,0,0,0,2,0,0,0,0
4c82c118127eec67eccf522b15f4b3a51be66d52,0,2,0,3,6,0,0,0,0,0,0,0,0
4cb318e4c46b37e68fd20f08ed16fd8de9ea768f,0,4,0,1,5,0,0,0,0,1,0,0,0
4d60f44f1b15f6840c3e6eff681ccea07b735746,5,0,0,0,0,0,0,0,0,6,0,0,0
4da7f3c88199b2935c071f140bdd26bf40374d3e,0,0,0,0,0,2,7,2,0,0,0,0,0
4e0de9eddd2a0d67e1104a32eb50d46d9fa11632,6,0,0,3,0,0,0,0,0,2,0,0,0
4e483d6beb8c5a65ddeafa467d1be16da3c7a7e6,0,0,2,0,0,1,1,3,0,1,0,2,1
4e543562f3865676c3d6a09ce25ee551f4d006f4,7,0,0,0,0,0,0,0,1,3,0,0,0
4e558328de53fec1da93398cdec2e3eac647efe8,0,3,0,2,5,0,0,0,0,1,0,0,0
4e74e2d6963c0145c77da5c9a55585f77abece5c,0,0,2,1,0,6,1,1,0,0,0,0,0
4e77e38d87aafa38ee33fbd08a2d6ad4e57cf5c4,0,0,0,0,0,3,0,6,0,0,0,2,0
4ef87e8bd627ea888ab0ff607a811619d75208c3,0,0,0,0,0,6,0,1,0,0,3,0,1
4f3181cc3278086cf238bb5bc04018436364c95e,0,0,0,1,0,2,1,2,0,0,1,2,2
4f96c807372e5bb91db25db5bc36dbc57c4fb688,0,0,0,0,0,2,0,0,2,1,2,2,2
4fa742ea51f591e0921979a6f34abdb77d6ac6c9,0,3,0,2,4,0,0,0,0,0,0,0,2
5014dfc85597428f7c62fce15fc6a4be5f1c20bd,0,11,0,0,0,0,0,0,0,0,0,0,0
508beb054890779e9a06650b14a7f5254b977a73,0,0,0,0,0,0,6,0,0,0,0,4,1
50d17397b9c6a16300486e2e1ee8805a3712d48f,0,0,0,1,1,0,5,1,0,0,0,1,2
51568db8bbe44b4e2024465d170175e47d7f8157,0,0,1,1,0,2,3,4,0,0,0,0,0
5182e16e61110552e90fa037501fae2bef22be74,0,0,1,2,0,2,1,4,0,1,0,0,0
527b09081199b14271814c1e092a68e702387e8e,6,0,0,0,0,0,0,0,2,2,1,0,0
52d332df28edfbb239ecaa79e893318139cced07,7,0,0,0,0,0,0,0,2,2,0,0,0
532d1f0abfecc3f42bbe908ff11205cfcfeaafc1,6,0,0,0,0,0,0,0,1,4,0,0,0
534f10b0b361310a0081fe3002e1a2b3c245e590,0,0,0,0,0,2,2,1,0,2,0,1,3
542fe525eb7a16b595aa21ffb5b157a2d882cd04,6,0,0,0,0,0,0,0,1,4,0,0,0
544b0c5d9c3e17089da4d53b7991bbee0e0d24ee,0,0,0,3,0,1,0,5,0,0,0,0,2
5461057c2873c06df902b04852b3a8e2398de9d1,7,0,0,1,0,0,0,0,2,1,0,0,0
54c8848f5b2a076419a100548b218503d3769e3d,7,0,0,0,0,0,0,0,0,4,0,0,0
559c34a5c7c4beddba1ba7f4f9214fcb84f94a99,0,0,1,0,0,4,2,2,0,1,0,0,1
55b2cdb9055d7f1956b3c161a0467ab9b3e3c9e4,0,10,0,0,1,0,0,0,0,0,0,0,0
55ff7f81b6ecc04aed4c876d4e6459e4180e9f18,0,0,0,0,0,0,3,0,0,2,0,3,3
56939f0de3da8f72377291afd18d34ca234ec6c0,0,0,0,1,1,2,1,0,1,1,1,3,0
56db492237ecf170a7d3011050b48bed988a0555,0,0,0,1,0,1,6,0,1,0,0,0,2
57360f8eae2fcc101063c50314ed5da084fb6396,0,10,0,0,1,0,0,0,0,0,0,0,0
57467004115001b32e3d4024c554c16d065a1779,0,3,0,5,3,0,0,0,0,0,0,0,0
575a6387ffb6134fa3bd386a6f409b44f8a133c2,0,0,0,0,0,2,4,2,0,1,0,1,1
577246cdbef93cf48a854dbb69449a3099693a45,0,4,0,6,1,0,0,0,0,0,0,0,0
57a7e3313ce77d327dcad415e267deed3db7ad7a,0,0,0,0,2,0,0,0,9,0,0,0,0
57eb8b9571cea57aace99a7e73a6aa3e12c160d5,0,10,0,0,0,0,0,0,0,1,0,0,0
5860de18e77b49fe84a210f679e7ef025c9372e8,0,0,0,0,0,3,1,0,3,0,1,2,1
58a386aad4c494e5cc16d1b8ce75f178f2102e5b,0,1,0,4,4,0,0,0,0,2,0,0,0
58c2b5f886bad3681f332cd1fe7eee9fa130a9fb,0,0,0,0,1,6,3,0,0,0,0,1,0
59708dd7c6f71e3c40b262624135a1eddf977ac5,0,1,0,0,6,0,0,0,0,0,2,0,2
598e62867c3fed96c194039d04d1f726e3316566,0,0,2,0,0,3,3,3,0,0,0,0,0
5ae224584498af867d584e1410d5ee4f4f00a1cd,0,0,0,0,1,0,2,0,0,1,0,0,7
5b1a060693d8869b9c21006b12b70f84f79e3783,0,0,0,1,3,0,1,1,0,0,0,3,2
5b39d86e7bf92df8911e39cab1ff347399faa245,0,0,0,1,1,1,3,0,2,0,1,0,2
5b3fce39a06dc382cec5df922ba14a12e9018f6f,0,0,2,2,0,5,1,0,0,1,0,0,0
5b759d605788fd8aefb42c7bff456f088e718045,0,0,0,0,0,2,4,0,0,0,2,0,3
5b913702a9a839356d1f92b9d356479ad92e80f4,0,2,0,5,3,0,0,0,0,1,0,0,0
5c85d880e9d6fd7442df4dd004580538193c9c17,0,6,0,3,0,0,0,0,0,1,1,0,0
5ce713cac11f3a1dbc618f38562718ea6b142759,5,0,0,1,0,0,0,0,1,4,0,0,0
5ceaf895b25dcff5045bd48dc4a2f48e5c513e1e,0,0,3,1,0,0,2,5,0,0,0,0,0
5cfa2e31d00a558931fdb7d3dfd7bdaa955cd95f,0,0,0,0,0,3,0,1,0,0,0,3,4
5d31326218f5d83cf6c74dbf9185730f28a511a6,0,1,0,4,5,0,0,0,0,1,0,0,0
5d93b24d14df377f62a405d275fb261b36245f3a,0,9,0,2,0,0,0,0,0,0,0,0,0
5da10334405e202f6d37bf7fad9bdf3c8a3a4600,0,0,0,0,3,3,0,0,0,0,0,5,0
5de9ab4c9c96b4fe93fe2bd3d8da2beaf740d326,0,0,0,2,1,2,1,0,1,2,0,1,1
5def4de36f4d4ddb8cffb50f32abbb0ece652dd8,0,0,1,0,0,0,0,3,0,4,0,2,1
5e89b3470fcf33f0d7124b7779949fc9ba1384af,0,0,1,0,0,2,0,0,0,1,3,2,2
5e96105af02e8e860ece816e7f5a0892dcfe9e64,0,9,0,0,0,0,1,0,0,0,0,0,1
5f41e06a9c70470a68464d6190447ad5e2564ba3,0,0,1,0,1,3,1,2,0,0,1,2,0
5f72eb34a0d605680ddcc90ca7d5e967e722e064,0,0,3,1,0,2,1,0,0,1,0,2,1
5febbe3242e877b1439a7e423f9d73c8cbb1e782,0,0,0,1,0,4,4,0,0,1,0,1,0
5fec0fef75f8f7653b19380794e4bfd3d47a50d5,10,0,0,1,0,0,0,0,0,0,0,0,0
6085cb8c400066878cd0a4dc50db2fb0dc29f403,0,0,0,2,2,0,0,3,0,2,1,1,0
61114ac47c4aa08a129f488a60fb1997c6be96b1,0,0,0,2,1,0,1,0,0,0,0,3,4
6176debb697879779efa9584f11f2bfcd6eda9d5,9,0,0,0,0,0,0,0,0,2,0,0,0
628018bdb706cf3c5d878ef6038952edc87fe1a8,0,0,1,2,0,3,3,2,0,0,0,0,0
62da0df675121f4d7169beeba16bbabc7e0a6972,0,0,0,6,3,0,0,0,0,1,0,0,1
62f90e82c707446853c451752888479630a3c3c5,0,0,3,3,0,3,1,0,0,0,0,1,0
632e6e636f9e07c631751587de1f67d109ed0a54,0,0,0,0,3,0,4,2,0,0,1,0,1
634c4bd3873a746e9fe3c2072a61843d8f7165e9,0,5,0,3,0,0,0,0,0,3,0,0,0
64302b1b12e45841c54e3beca39aada12e53e661,0,0,0,1,0,5,2,0,1,1,0,0,1
65088fae3008217933953c2b70cbbe145e6c9c35,0,0,1,0,1,4,1,2,0,1,0,1,0
654baef8039d19f36b2b3566d733b2658fdc8b10,0,0,0,0,3,3,0,1,1,0,0,2,1
6552fff187c4e079a14f036b745a9c7b8a66c486,0,0,1,0,0,1,4,2,0,0,0,3,0
6578db6776770a1b7668f285907ff2eae35c1c9c,0,2,0,1,7,0,0,0,0,1,0,0,0
65b267810a14dca561980dab94fcde407b676344,0,0,1,1,0,4,3,1,0,0,0,0,1
65cbc3a5c4244c83a7565aec4b3058d49847c68e,0,0,1,0,0,2,0,3,0,2,0,0,3
65dce94cbc382b6d17e21de08e308b25ef326090,6,0,0,0,0,0,1,0,2,2,0,0,0
660420bbe4f2c43d855a2d1f707f410f3448f5a0,5,0,0,0,0,0,0,0,3,3,0,0,0
662020d9cfbe2f9ed8187c95958a74efe9a1e42d,10,0,0,0,0,0,0,0,0,1,0,0,0
6698e37cf814d3bc66984e461c6573b7924e2d68,1,0,2,1,0,1,4,1,1,0,0,0,0
681009c8a5b0cbdbe607c6d2e1f83c7d1105ad61,0,0,0,3,0,0,2,0,0,0,0,3,3
688122da5ecd687cf15c1684ac8307617b3c8eeb,0,9,0,0,0,0,0,0,0,2,0,0,0
6904cbcfa0a3120844b57557ca314a70fdad80db,0,0,2,0,0,2,1,4,0,1,0,0,1
690c79b72ccbc4daa3757a793d2c9498d779465d,8,0,0,0,0,0,0,0,3,0,0,0,0
69d072111fb00ffd04add50b6bfce432d05b8880,0,0,0,0,0,4,2,0,1,3,0,0,1
69d148c1d7b34dc928ddbca8c6869316032df48d,0,0,1,2,2,2,1,0,1,2,0,0,0
69d60dd4ddcb7a0bcae91a2f31884cd62d5b2692,0,0,0,1,1,0,2,4,0,0,0,2,1
6a1eef433a6dbb6a3e3d817a8f3ea5322c335bf4,0,0,1,5,0,3,0,1,0,1,0,0,0
6a4a9dc90098b5a8e7086f67f9ab809d9a613d49,0,4,0,0,5,0,0,0,0,2,0,0,0
6a598ba382e7ec64cbfe9335846512d19c844046,9,0,0,0,0,0,0,0,0,2,0,0,0
6a774aabc7b242cbb387ed65f3e954a49cd9d3c3,0,0,1,2,0,2,6,0,0,0,0,0,0
6b22ee505540d985e5b9fb7a38e0975443f5e3cf,0,0,4,0,0,5,0,0,2,0,0,0,0
6b7d05e446bd7a07748d9359343c2a241e12a474,3,0,0,0,0,0,0,0,2,6,0,0,0
6bac11c0e7e3477c9788d8de1f3b4ea7844bae4e,0,0,0,1,0,1,2,4,1,0,0,1,1
6c0812896534f7c4f0f641357cb87e38082a2955,0,0,0,0,0,1,1,2,0,2,1,0,4
6ca660d73717106201b7718c427d2d32b5e6accd,0,6,0,2,3,0,0,0,0,0,0,0,0
6cc0e5b33b3f6f3747fc9aa7102047ae9cc14e72,0,10,0,0,0,0,0,0,1,0,0,0,0
6d019ebb32c87d908f1aa93fe7c6ff824fc327ce,0,0,0,0,1,1,4,1,0,0,1,0,3
6d1eff868ecf9396bd929631ee091ba34ce88e15,0,0,0,1,0,2,4,1,0,1,0,0,2
6d2ee9b5b48c5b29494262c4d25ac1c6713378c9,0,0,0,0,0,1,3,0,0,1,0,4,2
6dbbebf8c851942e9aa8c57d746681cf8f1d7c98,2,0,0,0,0,0,0,0,6,2,1,0,0
6e934338d87862598a8bc08da65a14be35ed0dae,0,0,1,3,1,4,0,1,0,1,0,0,0
6e9a57ec054f5f41c3d1c7f25d054b1ef645732e,1,0,0,1,1,1,1,1,0,1,0,4,0
6e9d553ceb983b490f786241bbc6456e2df2831e,0,2,0,2,6,0,0,0,0,1,0,0,0
6ea426c3c15ca8f024695c0cdc5230b6a1af2631,0,1,0,4,3,0,0,0,0,0,0,0,3
6ecb05bddfb4e2c7eea8665d98d59e89c3dc4a23,6,0,0,0,0,0,0,0,2,3,0,0,0
6f15c5173c725fff25a9264b45352ef288646ecc,8,0,0,0,0,0,0,0,2,1,0,0,0
6f2d8fcf33f5ed1d5e026ed67a64c2c9e913abfb,0,1,0,6,4,0,0,0,0,0,0,0,0
6f64fe9078390dac49692f25a5b546a02d8dde00,0,3,0,1,5,0,0,0,0,2,0,0,0
6f9eac4ccb8a21058b358f41949023cd302b2b48,0,3,0,3,4,0,0,0,0,0,1,0,0
6ff4b2d217b26fd8a3f023ee79aa4d5b6b30a75b,0,4,0,1,4,0,0,0,0,2,0,0,0
70250bdc9938a22e95f218b089389643b6238290,0,2,0,1,6,0,0,0,2,0,0,0,0
7029fc3bcbe8b48389caa73e610179f0272f278a,0,0,0,1,8,0,0,0,0,2,0,0,0
70a019dcceb3b7569d3bed30347d4ed19e0ca669,0,0,0,1,1,2,4,1,0,0,0,0,2
70f82fc0c946eaeb24a3cd85bb2f55fb95bfb65c,0,0,0,0,0,1,2,1,1,1,0,4,1
71cb40e002aa35aa1b4facba1d800175664b9a0b,0,0,0,0,0,0,0,3,0,4,1,0,3
71e9ff576e31f2ca527d80efa44c3adb4c551983,0,5,0,1,2,0,0,0,0,2,0,0,1
723a55673c2e487bdd9a699299b754aa58a38c2b,0,0,0,7,3,0,0,0,0,0,0,0,1
72643ea094d5ddc73934c91b110f13e4a9cae0dc,0,3,0,1,6,0,0,0,0,0,0,0,1
730c9a27541f39652dad57509af2ad18c6015f0a,0,0,0,1,0,2,0,3,2,3,0,0,0
7312d12bfd68ffcf7597ff6a558ffbbf1e7f7bde,0,0,1,4,0,0,1,1,0,1,2,0,1
732891d51d1d4d6a45c0751d5f39fdaa2de8856b,0,0,0,0,1,0,6,2,0,1,0,1,0
7383bb2f8ab8162352255e4678bec7236ef0cff5,8,0,0,0,0,0,0,0,1,2,0,0,0
73b0c121476ab399e3d3faebda3b47511c63419a,5,0,0,0,0,0,0,0,1,5,0,0,0
73cebc0a009527797d2ca767f41b86dd482f449a,0,2,0,4,5,0,0,0,0,0,0,0,0
73ddfe17949bf1aef1a9986857401a10ed22bb36,0,0,0,0,0,0,1,1,3,1,2,3,0
740cc585a78e109f6685cb5e0d497e5b8ebe91b3,0,0,0,1,0,3,3,1,0,3,0,0,0
7413b290d71213fb245aba8133b497e1395f5089,10,0,0,0,0,0,0,0,0,1,0,0,0
7462f78b835ed5b31a6562bd33b0e6851a4cac6d,3,0,0,0,0,0,0,0,5,3,0,0,0
74e01c3b6a87af09992b38823a70fb82251ae653,0,0,0,0,2,0,5,1,0,0,0,1,2
75078bf90c161ebbbe02ea0fa0f0a13ac266d5a7,8,0,0,0,0,0,0,0,1,2,0,0,0
76702ab8d49332e7392b1f52270484a556ab304e,7,0,0,0,0,0,2,0,1,1,0,0,0
76a0913c0abcd504df1987f711fb1b45f0d3afbb,0,4,0,2,4,0,0,0,0,0,1,0,0
76a452825b0624870c91d85b0424da44c3ae48ba,0,0,2,0,0,4,1,1,1,2,0,0,0
76b5564fdfdae0d3c0fc2852585922d3d09d3b66,7,0,0,0,2,0,0,0,1,1,0,0,0
76cae916c93455ddc8d7c7b1e99ec6b94f8b2475,0,0,0,3,0,2,1,1,1,0,0,3,0
781238bb3c95d1c970f0457a9ad4915ed967f1b9,0,0,0,2,0,2,0,4,0,2,0,0,1
789c1cfa31e681cf0074d52a97abc786e335beb1,0,0,0,0,0,2,4,1,0,0,1,2,1
79011d3a164704f9cea2f22dba87eb6015c8391d,0,3,0,1,4,0,0,0,0,1,2,0,0
795e2325af4a107fad6199f06dce73cdbac46f87,0,2,0,4,5,0,0,0,0,0,0,0,0
7ab9f284d37624e26e3bb336f0ba41d184ad283a,0,0,0,3,1,4,1,0,2,0,0,0,0
7ac3189a9f062058c8712cf4ba77dd9e7c891739,0,0,1,0,0,3,2,2,0,3,0,0,0
7ac3b159a0056a3c527ca2650f7de43e812c28d0,0,0,0,0,0,3,0,5,1,2,0,0,0
7ad1f2896b3454fe26b69a3e2c75142eb2619f89,0,0,1,0,0,2,2,2,0,1,0,3,0
7bd88527aee52b5e7b3d334d68f907b6eb9db51a,0,0,0,2,1,2,3,1,1,0,0,0,1
7bee1ac87fcff1dc75a99ed580d7b4b2fcc9dcf0,1,10,0,0,0,0,0,0,0,0,0,0,0
7c51c2377cef8a7f2ac855bc69e32d68696073e1,0,0,0,0,2,0,3,0,1,1,1,3,0
7cc661f7893e6de8db7a5fa7eccd7b432467c292,0,0,1,0,1,2,2,3,0,0,2,0,0
7ce08b70d8c95f2310440940a8d5e271d98d9a82,0,3,0,1,7,0,0,0,0,0,0,0,0
7d6da2d3a7d8a06c85f8993e44c72781cf0ffede,0,0,0,5,6,0,0,0,0,0,0,0,0
7d9d33a13123ff55a0a910c29e946ad621c979ef,0,1,0,3,5,0,0,0,0,0,2,0,0
7de0a87932acaf9e3962bb556941a85a34096dfe,0,2,0,3,4,0,0,0,0,1,0,0,1
