OTU,NEF_NEBEDIV_CSG61_2025,NEF_NEBEDIV_CSG62_2025,NEF_NEBEDIV_CSG63_2025,NEF_NEBEDIV_CSG64_2025,NEF_NEBEDIV_CSG65_2025,NEF_NEBEDIV_CSG66_2025,NEF_NEBEDIV_LAU1_2025,NEF_NEBEDIV_LAU3_2025,NEF_NEBEDIV_LAU4_2025,NEF_NEBEDIV_LAU6_2025,NEF_NEBEDIV_LAU7_2025,NEF_NEBEDIV_LAU8_2025,NEF_NEBEDIV_NR31_2025,NEF_NEBEDIV_NR32_2025,NEF_NEBEDIV_NR34_2025,NEF_NEBEDIV_NR35_2025,NEF_NEBEDIV_NR37_2025,NEF_NEBEDIV_NR38_2025,NEF_NEBEDIV_NR39_2025,NEF_NEBEDIV_RG11_2025,NEF_NEBEDIV_RG14_2025,NEF_NEBEDIV_RG15_2025,NEF_NEBEDIV_RG16_2025,NEF_NEBEDIV_RG17_2025,NEF_NEBEDIV_RG18_2025,NEF_NEBEDIV_TRI41_2025,NEF_NEBEDIV_TRI42_2025,NEF_NEBEDIV_TRI43_2025,NEF_NEBEDIV_TRI45_2025,NEF_NEBEDIV_TRI48_2025
OTU_03565,21,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
OTU_03567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03569,3,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,2,10,2,14,0,0,0,0,0
OTU_03571,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,3,0,0,0,0,0,0
OTU_03572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
OTU_03573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,29,0,0,1,0,0
OTU_03574,10,1,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,5,0,1,0,0,5,0,0
OTU_03575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OTU_03577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_03578,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,1,0
OTU_03579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_03580,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_03581,5,2,0,0,0,0,0,4,0,0,0,0,0,0,2,1,2,4,27,33,3,6,2,23,1,0,0,1,44,0
OTU_03582,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
OTU_03589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_03590,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0
OTU_03591,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03595,1,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
OTU_03596,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_03599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0
OTU_03600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
OTU_03602,1,0,0,0,2,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_03606,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
OTU_03607,4,0,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0
OTU_03608,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03609,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,1,11,2,0,0,0,0,0,0,3,0,0,0
OTU_03610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0
OTU_03611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_03612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,7,4,9,55,11,3,0,0,0,10,0,0
OTU_03613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_03614,0,0,0,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18,0,3,0,1,0,0,0,0,0
OTU_03615,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03616,0,0,87,91,0,0,0,0,0,0,0,0,3,0,0,0,0,43,0,0,0,2,0,4,445,0,0,0,0,0
OTU_03617,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03618,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_03620,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,1,0,6,0,0,0
OTU_03621,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_03622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
OTU_03623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
OTU_03624,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_03627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_03628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
OTU_03629,0,7,4,0,0,0,0,0,0,0,0,14,7,0,4,19,15,0,3,3,7,28,144,19,11,0,0,0,0,0
OTU_03630,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_03631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0
OTU_03632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU_03633,28,0,0,0,0,0,13,2,0,0,0,0,0,10,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_03634,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU_03636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0
OTU_03637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
OTU_03638,2,18,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,40,0,1,0,0,1,3,0
OTU_03639,8,1,0,0,0,1,0,0,1,2,0,0,1,0,0,3,4,4,2,1,6,9,12,4,3,0,0,0,3,0
OTU_03640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03641,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU_03642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,77,0,0,0,0,0,0,0
OTU_03643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_03644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU_03645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03646,14,2,4,6,8,0,0,0,0,2,0,0,7,0,0,0,6,17,1,0,0,28,11,18,0,0,0,0,0,0
OTU_03648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_03650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_03654,57,3,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
OTU_03656,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_03657,0,0,0,8,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
OTU_03660,10,3,0,0,3,4,0,0,0,0,0,0,0,0,7,10,0,0,3,1,4,0,1,0,4,0,0,0,0,0
OTU_03661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_03663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
OTU_03665,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03666,14,1,0,3,1,13,0,0,2,0,0,1,9,0,0,4,6,4,2,3,56,106,8,9,3,0,1,17,10,0
OTU_03667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_03668,14,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,4,1,0,1,0,1,0,0,0
OTU_03669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
OTU_03670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
OTU_03671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
OTU_03673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0
OTU_03674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
OTU_03676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0
OTU_03677,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03678,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_03680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OTU_03681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,7,0,0
OTU_03682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
OTU_03683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_03684,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,8,0,0,0,9,0
OTU_03687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU_03689,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03690,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03691,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03692,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,9,0,0,0,0,0,0,0,0,0,0
OTU_03694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
OTU_03695,19,15,6,1,2,0,0,7,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,3,1,0,0,0,7,0
OTU_03696,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14264,0,0,0,0,0,0
OTU_03698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_03700,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_03701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_03702,2,3,0,10,3,7,0,0,2,0,2,0,0,0,2,4,0,0,0,1,2,4,5,4,2,1,0,0,0,0
OTU_03703,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,391,28,50,10,0,0,0,0,0,0
OTU_03704,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
OTU_03705,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
OTU_03707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
OTU_03709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
OTU_03710,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03712,0,0,0,0,0,0,0,4,5,0,0,0,4,0,1,0,0,0,12,2,0,0,0,0,3,0,0,0,0,0
OTU_03715,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03717,0,2,19,0,0,10,0,400,0,0,15,0,0,0,105,5,1,4,2,1,0,0,6,0,0,0,0,0,0,0
OTU_03721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,5,0,0,19,56,0,0,0,0,0
OTU_03722,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_03723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_03724,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,3,43,209,0,20,0,0,1,0,0
OTU_03726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_03727,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
OTU_03730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU_03731,1620,0,303,0,89,29,0,0,9,0,0,0,0,0,2,3,0,7,0,0,0,7,4,23,4,0,0,0,0,0
OTU_03732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
OTU_03733,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0
OTU_03735,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_03736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03737,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_03739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03740,3,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0
OTU_03741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03742,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03743,1,2,0,0,0,1,5,3,6,5,10,6,0,2,0,0,3,0,0,0,2,0,22,0,1,0,7,5,11,0
OTU_03744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_03745,0,0,0,4,0,5,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0
OTU_03746,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
OTU_03747,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2,0,7,8,5,7,0,1,23,0,0,0,2,0
OTU_03748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_03749,0,0,0,5,87,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0
OTU_03750,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,6,0,2,0,3,7,0,0,0,0,9,0
OTU_03751,0,0,0,0,0,0,7,11,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03752,0,0,0,0,0,7,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
OTU_03753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
OTU_03754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
OTU_03757,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_03758,49,0,0,0,0,9,0,0,0,0,0,0,0,0,87,84,34,0,29,24,20,2,49,6,13,0,4,1,3,0
OTU_03760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_03762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
OTU_03764,0,0,0,1,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,1,0,0
OTU_03766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_03769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU_03770,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
OTU_03772,0,0,0,0,0,0,0,24,44,90,0,0,0,0,0,0,0,0,0,0,0,3044,0,0,400,0,0,0,0,0
OTU_03773,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_03774,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03775,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0
OTU_03777,2,0,0,0,2,0,0,0,6,22,0,0,4,6,1,1,4,5,4,0,0,12,0,0,0,0,0,0,0,0
OTU_03778,14,0,2,1,0,0,1,1,30,3,0,0,0,0,0,0,0,0,0,0,1,1,8,5,0,0,0,0,0,0
OTU_03779,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03780,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,8,0,0
OTU_03781,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_03782,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_03785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,76
OTU_03786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_03787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
OTU_03789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
OTU_03792,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
OTU_03794,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
OTU_03796,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_03797,7,3,0,0,0,0,0,0,0,0,0,0,3,0,0,25,9,0,1,0,7,0,0,0,0,0,3,0,3,0
OTU_03800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0
OTU_03801,4,0,0,1,2,0,4,1,0,8,0,0,0,4,0,1,0,1,0,0,2,1,0,0,11,0,0,0,0,0
OTU_03803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03805,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_03807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_03808,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,2,0,0,0,0,0
OTU_03810,0,1,29,0,0,0,0,4,0,0,0,0,0,0,0,186,1,1,0,0,0,0,0,3,0,0,0,0,0,0
OTU_03811,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,13,0,0,4,10,0,9,0,12,0,0,0,0,0
OTU_03812,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_03814,0,0,0,0,0,0,0,10,155,119,0,512,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
OTU_03816,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03817,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
OTU_03819,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
OTU_03820,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_03822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
OTU_03823,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
